"","ArrDelay","Month","DayOfWeek","CRSDepTime","CRSArrTime","AirTime","Distance","TaxiIn","TaxiOut","DepDelay","Diverted","Carrier","Weather","NAS","Security","LateAircraft"
"4044",-6,10,5,1326,1342,56,341,3,15,-4,0,0,0,0,0,0
"4045",-3,6,3,1505,1705,97,741,4,16,0,0,0,0,0,0,0
"4046",1,11,1,1325,1604,127,921,8,10,15,0,0,0,0,0,0
"4047",9,11,2,2125,2222,47,223,6,17,-4,0,0,0,0,0,0
"4048",26,12,5,1305,1440,145,889,6,11,19,0,1,0,1,0,1
"4049",-14,6,1,950,1350,149,1197,4,16,-3,0,0,0,0,0,0
"4050",-5,9,4,1045,1400,115,934,5,9,1,0,0,0,0,0,0
"4051",0,10,4,1835,2025,103,570,3,8,-4,0,0,0,0,0,0
"4052",-17,11,6,600,642,24,107,4,7,-10,0,0,0,0,0,0
"4053",-15,3,6,1335,1931,178,1723,9,7,27,0,0,0,0,0,0
"4054",-1,6,2,1630,1749,52,282,18,9,-1,0,0,0,0,0,0
"4055",10,12,1,910,1250,132,1158,6,10,22,0,0,0,0,0,0
"4056",3,10,3,1704,1830,58,370,10,13,8,0,0,0,0,0,0
"4057",1,2,4,1825,2035,50,338,5,7,9,0,0,0,0,0,0
"4058",19,1,7,1221,1438,154,1216,4,8,50,0,0,0,0,0,1
"4059",30,3,5,1440,1609,69,429,5,26,19,0,1,0,1,0,0
"4060",-4,4,5,1710,1810,38,150,3,18,-3,0,0,0,0,0,0
"4061",-15,4,5,630,902,65,521,12,7,-7,0,0,0,0,0,0
"4062",28,3,3,750,1003,127,787,10,13,11,0,1,0,1,0,0
"4063",9,7,5,622,814,85,556,6,11,19,0,0,0,0,0,0
"4064",8,7,6,1720,1815,151,1189,5,11,16,0,0,0,0,0,0
"4065",-9,3,4,640,840,82,602,5,22,2,0,0,0,0,0,0
"4067",11,8,7,1625,1745,70,404,4,6,11,0,0,0,0,0,0
"4068",-12,6,7,755,935,75,540,2,12,-1,0,0,0,0,0,0
"4069",-3,6,7,1347,1524,68,410,7,17,2,0,0,0,0,0,0
"4070",-14,7,6,1305,1437,70,429,5,8,-5,0,0,0,0,0,0
"4071",32,7,3,1840,1945,52,190,12,8,25,0,1,0,1,0,1
"4072",-2,6,3,1125,1242,56,314,4,19,-4,0,0,0,0,0,0
"4073",-4,7,2,925,1045,65,395,5,9,-3,0,0,0,0,0,0
"4074",-18,8,2,1307,1602,84,599,6,9,-2,0,0,0,0,0,0
"4075",-2,3,4,1520,1602,77,488,4,19,0,0,0,0,0,0,0
"4076",36,12,7,1940,2105,64,414,7,12,38,0,0,0,0,0,1
"4077",2,12,7,825,920,31,190,4,15,7,0,0,0,0,0,0
"4078",12,4,2,1135,1822,201,1678,10,26,2,0,0,0,0,0,0
"4079",13,8,2,2020,2017,30,84,50,7,-17,0,0,0,0,0,0
"4080",-1,4,2,1033,1248,118,834,9,12,-5,0,0,0,0,0,0
"4081",-26,10,2,621,1155,174,1515,6,14,-6,0,0,0,0,0,0
"4082",-23,11,1,1620,1910,74,592,11,8,-6,0,0,0,0,0,0
"4083",-2,11,6,1140,1727,198,1626,8,15,4,0,0,0,0,0,0
"4084",-7,1,7,815,815,43,256,5,11,-6,0,0,0,0,0,0
"4085",-3,8,3,1225,1420,89,644,5,15,3,0,0,0,0,0,0
"4086",32,3,7,2125,2231,165,1175,5,20,28,0,1,0,1,0,1
"4087",-16,8,7,1020,1235,209,1660,8,14,8,0,0,0,0,0,0
"4088",-22,12,3,1317,1453,73,301,6,8,-13,0,0,0,0,0,0
"4089",-4,7,1,950,1140,213,1618,3,7,3,0,0,0,0,0,0
"4090",-7,9,7,750,1058,108,836,6,8,-1,0,0,0,0,0,0
"4091",-15,6,1,1835,1958,60,387,9,9,-10,0,0,0,0,0,0
"4092",-26,4,1,500,650,72,529,4,9,-1,0,0,0,0,0,0
"4093",-13,12,3,1405,1610,155,1017,10,10,-3,0,0,0,0,0,0
"4094",84,2,7,1050,1155,44,236,4,11,90,0,0,1,0,0,0
"4095",5,8,4,1440,1615,74,468,27,7,-8,0,0,0,0,0,0
"4097",10,11,1,2140,2347,104,793,5,28,0,0,0,0,0,0,0
"4098",39,1,6,2010,2120,58,220,4,12,35,0,0,0,1,0,1
"4099",-12,5,4,2000,2120,38,214,6,18,6,0,0,0,0,0,0
"4100",-5,4,3,1210,1310,46,276,5,6,-2,0,0,0,0,0,0
"4101",17,1,3,1455,1841,157,1107,3,18,5,0,0,0,1,0,1
"4102",1,5,4,1451,1812,107,896,8,23,4,0,0,0,0,0,0
"4103",-2,2,7,740,1023,134,852,11,9,7,0,0,0,0,0,0
"4104",5,6,6,640,930,91,622,5,19,0,0,0,0,0,0,0
"4105",-5,2,7,700,1013,165,1119,2,26,-5,0,0,0,0,0,0
"4106",6,2,6,1425,1711,257,1774,7,27,1,0,0,0,0,0,0
"4107",9,4,4,1900,2000,54,239,4,8,3,0,0,0,0,0,0
"4108",30,5,1,1630,1755,70,313,9,10,26,0,0,0,1,0,1
"4109",-19,9,3,935,1100,121,928,3,7,-5,0,0,0,0,0,0
"4110",1,2,7,1125,1638,166,1452,8,14,6,0,0,0,0,0,0
"4111",-13,8,4,1855,2318,115,872,3,12,0,0,0,0,0,0,0
"4112",-11,12,3,1235,1555,116,929,3,12,-2,0,0,0,0,0,0
"4113",-15,12,6,1105,1550,137,1205,4,16,-7,0,0,0,0,0,0
"4114",-11,1,6,635,855,50,402,6,18,-5,0,0,0,0,0,0
"4115",3,12,2,1119,1218,31,168,7,13,11,0,0,0,0,0,0
"4116",-26,3,7,904,1630,219,1979,6,20,-5,0,0,0,0,0,0
"4117",-19,6,7,745,1025,127,951,5,12,-3,0,0,0,0,0,0
"4118",-3,6,1,1402,1543,137,872,6,20,-5,0,0,0,0,0,0
"4119",15,5,5,1405,1500,36,189,4,15,15,0,0,0,0,0,1
"4120",70,1,7,1230,1355,121,403,9,27,-2,0,0,0,1,0,0
"4121",-17,4,2,1840,2158,105,861,6,11,-1,0,0,0,0,0,0
"4122",3,3,4,940,1135,103,551,7,12,-4,0,0,0,0,0,0
"4123",12,7,5,1015,1310,151,1142,4,6,26,0,0,0,0,0,0
"4124",-6,5,5,700,821,52,337,5,17,1,0,0,0,0,0,0
"4125",-14,4,1,1440,1530,28,134,5,8,-5,0,0,0,0,0,0
"4126",49,7,3,1610,1815,97,594,4,41,32,0,0,0,1,0,1
"4127",-7,1,2,1350,1531,76,507,5,15,-2,0,0,0,0,0,0
"4128",-9,3,7,620,813,88,624,9,17,-10,0,0,0,0,0,0
"4129",-18,4,1,1350,1420,58,323,12,9,-7,0,0,0,0,0,0
"4130",56,2,3,1505,2040,185,1589,8,76,2,0,0,0,1,0,0
"4131",37,6,4,1910,2211,95,760,10,53,60,0,1,0,0,0,1
"4132",-6,11,7,1540,1809,57,425,17,13,-4,0,0,0,0,0,0
"4133",13,8,1,600,824,102,761,9,42,4,0,0,0,0,0,0
"4134",1,4,5,830,1010,77,552,6,23,-5,0,0,0,0,0,0
"4135",-3,11,1,1438,1548,43,224,5,23,-4,0,0,0,0,0,0
"4136",58,6,2,1133,1258,145,874,6,24,28,0,1,0,1,0,0
"4137",38,6,2,2200,2341,83,546,4,17,35,0,1,0,1,0,1
"4138",9,6,1,1515,1634,65,404,5,11,7,0,0,0,0,0,0
"4139",44,2,1,1345,1535,84,448,8,22,40,0,1,0,1,0,0
"4140",13,4,1,1917,2009,34,109,5,21,5,0,0,0,0,0,0
"4141",-8,7,4,655,830,67,285,13,10,-3,0,0,0,0,0,0
"4142",-4,1,4,1745,2220,185,1416,6,18,2,0,0,0,0,0,0
"4144",-20,8,6,925,1223,145,1121,5,13,-5,0,0,0,0,0,0
"4145",-9,1,7,1815,1935,60,345,3,14,-6,0,0,0,0,0,0
"4146",-1,4,2,945,1036,33,216,4,14,-1,0,0,0,0,0,0
"4147",-20,8,5,1836,2010,62,445,3,13,-4,0,0,0,0,0,0
"4148",-9,7,2,810,1335,184,1491,2,11,-1,0,0,0,0,0,0
"4149",-11,6,7,740,955,105,761,11,13,-5,0,0,0,0,0,0
"4150",-1,9,2,1941,2134,209,1481,8,22,-7,0,0,0,0,0,0
"4151",-5,10,3,1050,1322,136,1036,3,9,-1,0,0,0,0,0,0
"4152",11,4,1,2012,2215,102,647,6,29,-3,0,0,0,0,0,0
"4153",-19,10,2,1310,1600,132,951,5,15,-1,0,0,0,0,0,0
"4154",-15,6,2,1510,1558,16,56,13,9,-5,0,0,0,0,0,0
"4155",10,1,4,1530,1632,43,217,4,25,0,0,0,0,0,0,0
"4156",18,7,6,1710,1825,46,304,12,10,25,0,0,0,0,0,1
"4157",-22,10,3,1711,1804,34,183,2,8,-13,0,0,0,0,0,0
"4158",125,12,1,1000,1120,67,417,2,12,124,0,1,0,1,0,1
"4159",40,11,5,1620,1904,90,563,13,24,17,0,1,0,1,0,0
"4160",-26,9,3,1720,1958,108,793,13,16,-5,0,0,0,0,0,0
"4161",4,10,4,1810,1835,70,460,3,9,7,0,0,0,0,0,0
"4162",44,5,5,1435,1547,188,1276,4,16,28,0,1,0,1,0,0
"4163",-6,8,2,952,1212,178,1249,7,15,-6,0,0,0,0,0,0
"4164",25,6,7,1120,1259,128,992,2,18,36,0,1,0,0,0,1
"4165",19,7,2,705,845,66,414,13,9,31,0,0,0,1,0,0
"4166",10,10,1,1055,1218,117,804,3,23,10,0,0,0,0,0,0
"4167",6,6,3,1905,1956,87,503,11,16,3,0,0,0,0,0,0
"4168",35,4,2,1745,1943,164,1005,2,16,31,0,1,0,1,0,1
"4169",6,5,1,2045,2203,43,212,3,37,1,0,0,0,0,0,0
"4170",100,7,4,1737,2015,115,903,3,23,117,0,0,1,0,0,0
"4171",0,11,7,756,1125,137,992,4,14,-6,0,0,0,0,0,0
"4172",-14,4,6,940,1140,35,224,3,10,-2,0,0,0,0,0,0
"4173",119,12,7,1045,1240,99,680,4,26,105,0,0,0,1,0,1
"4174",-14,10,7,925,1030,96,622,7,8,0,0,0,0,0,0,0
"4175",-8,5,3,1352,1610,64,318,1,5,0,0,0,0,0,0,0
"4176",85,1,2,1310,1515,36,222,4,16,94,0,0,0,1,0,0
"4177",53,4,1,1305,1458,73,544,3,37,53,0,0,0,1,0,0
"4178",5,5,1,1655,1804,52,223,4,13,5,0,0,0,0,0,0
"4179",79,5,1,1811,2110,95,642,7,27,69,0,1,0,1,0,1
"4180",20,3,5,1130,1303,76,417,11,18,8,0,0,0,1,0,1
"4181",-15,8,5,1045,1300,103,779,6,13,-2,0,0,0,0,0,0
"4182",-7,5,4,1200,1310,52,333,3,9,-1,0,0,0,0,0,0
"4183",-3,4,5,1010,1335,182,1237,2,18,0,0,0,0,0,0,0
"4184",-2,10,1,2130,511,261,2277,6,12,0,0,0,0,0,0,0
"4185",-4,6,3,1005,1115,49,304,9,9,-1,0,0,0,0,0,0
"4186",-4,12,6,1023,1153,64,373,7,18,-3,0,0,0,0,0,0
"4187",-2,4,4,540,658,60,234,7,12,-3,0,0,0,0,0,0
"4188",4,10,6,1905,2010,38,224,5,16,10,0,0,0,0,0,0
"4189",-5,6,5,1730,1835,92,652,8,20,0,0,0,0,0,0,0
"4190",-13,4,5,700,940,142,866,3,9,-7,0,0,0,0,0,0
"4191",-4,9,3,2027,2230,92,692,5,28,-6,0,0,0,0,0,0
"4192",-4,5,4,850,1016,75,445,4,10,-7,0,0,0,0,0,0
"4193",43,7,3,1749,1846,32,174,7,68,-7,0,0,0,1,0,0
"4194",1,2,5,1410,1621,50,296,6,19,-3,0,0,0,0,0,0
"4195",-4,4,4,1400,1520,55,408,3,18,0,0,0,0,0,0,0
"4196",-24,12,6,1730,2011,181,1416,11,14,-9,0,0,0,0,0,0
"4197",-2,10,2,1645,2021,137,900,7,12,-2,0,0,0,0,0,0
"4198",0,7,4,800,905,43,247,5,10,7,0,0,0,0,0,0
"4200",-22,10,6,1340,1550,96,787,4,5,3,0,0,0,0,0,0
"4201",-20,1,7,1100,1220,50,308,3,11,-4,0,0,0,0,0,0
"4202",2,3,3,1647,1731,79,533,2,21,4,0,0,0,0,0,0
"4203",38,2,1,1450,1730,81,628,6,8,43,0,1,0,0,0,1
"4204",-1,10,5,1240,1525,147,1093,4,15,-2,0,0,0,0,0,0
"4205",39,2,2,550,757,149,527,1,16,0,0,0,0,1,0,0
"4206",14,11,5,1058,1253,38,179,4,18,9,0,0,0,0,0,0
"4207",67,1,4,1835,2040,47,271,5,11,69,0,1,0,0,0,1
"4208",8,5,5,1850,1945,159,1069,5,7,12,0,0,0,0,0,0
"4209",16,11,5,1231,1506,76,493,4,14,17,0,0,0,1,0,0
"4210",-12,11,5,2000,2155,87,683,4,17,-5,0,0,0,0,0,0
"4211",-12,10,2,740,810,123,872,8,9,-2,0,0,0,0,0,0
"4212",56,6,4,1035,1335,87,629,6,28,55,0,1,0,1,0,1
"4213",-10,7,1,2040,2147,45,181,4,9,-1,0,0,0,0,0,0
"4214",-17,9,2,619,730,98,647,3,12,1,0,0,0,0,0,0
"4215",-4,10,7,2118,2225,37,226,14,12,0,0,0,0,0,0,0
"4216",11,2,6,1300,1450,146,929,6,10,19,0,0,0,0,0,0
"4217",2,8,4,1510,1630,63,373,6,15,-2,0,0,0,0,0,0
"4218",17,6,1,1715,1805,27,135,2,12,26,0,1,0,0,0,0
"4219",79,8,1,1530,1805,121,925,6,10,97,0,0,0,0,0,1
"4220",-3,2,6,720,905,84,581,3,15,0,0,0,0,0,0,0
"4221",-20,6,3,830,1127,144,1050,6,13,-6,0,0,0,0,0,0
"4222",-10,1,5,735,912,72,562,4,14,-3,0,0,0,0,0,0
"4223",4,5,1,930,1350,191,1449,6,18,-11,0,0,0,0,0,0
"4225",-6,10,1,2115,2240,68,480,3,10,-2,0,0,0,0,0,0
"4226",17,9,3,1925,2355,136,1037,3,8,20,0,1,0,0,0,1
"4227",-1,7,6,1310,2114,272,2296,8,20,3,0,0,0,0,0,0
"4228",-16,3,6,2135,6,72,541,2,9,-8,0,0,0,0,0,0
"4229",-15,8,5,1905,2054,132,867,8,16,-2,0,0,0,0,0,0
"4230",9,4,3,715,1033,294,2083,7,26,0,0,0,0,0,0,0
"4231",13,11,5,1525,1615,36,147,3,19,5,0,0,0,0,0,0
"4232",-11,5,4,2121,2155,68,461,4,12,-1,0,0,0,0,0,0
"4233",13,9,7,1739,1906,60,406,6,30,4,0,0,0,0,0,0
"4234",0,9,4,1430,1530,47,239,5,9,-1,0,0,0,0,0,0
"4235",-19,8,1,850,1028,69,430,3,11,-4,0,0,0,0,0,0
"4236",26,1,3,850,1345,139,1171,12,13,37,0,1,0,0,0,0
"4237",1,9,1,2200,2253,39,261,5,5,5,0,0,0,0,0,0
"4238",-3,4,3,700,805,51,294,3,11,-3,0,0,0,0,0,0
"4239",-1,1,2,1850,2115,259,1797,2,9,-6,0,0,0,0,0,0
"4240",21,11,4,1653,2016,105,861,10,19,30,0,1,0,0,0,1
"4241",0,3,6,1450,1947,153,1222,9,13,2,0,0,0,0,0,0
"4242",52,4,5,900,1157,86,652,7,27,49,0,0,0,1,0,1
"4243",6,11,7,1115,1215,40,190,3,12,11,0,0,0,0,0,0
"4244",21,4,3,700,819,198,1276,8,17,-3,0,0,0,1,0,0
"4245",31,12,7,1640,2019,326,2133,6,17,21,0,1,0,1,0,0
"4246",-25,12,3,1120,1240,41,185,5,14,-5,0,0,0,0,0,0
"4247",-5,5,5,900,1008,52,209,7,7,-3,0,0,0,0,0,0
"4248",6,10,5,1105,1337,76,589,4,22,-4,0,0,0,0,0,0
"4249",-1,3,6,1805,1930,57,337,6,15,6,0,0,0,0,0,0
"4250",-1,12,3,1240,1540,104,759,5,11,-1,0,0,0,0,0,0
"4251",1,8,1,935,1243,105,744,15,11,-2,0,0,0,0,0,0
"4252",-28,6,7,1320,1850,171,1491,3,11,-3,0,0,0,0,0,0
"4253",-16,11,6,1105,1405,256,1864,21,8,-1,0,0,0,0,0,0
"4254",-21,11,5,1900,2022,45,214,6,13,-3,0,0,0,0,0,0
"4255",7,2,1,825,936,114,689,5,21,-2,0,0,0,0,0,0
"4256",-4,7,3,906,1037,65,445,3,22,-3,0,0,0,0,0,0
"4257",233,12,2,1150,1450,84,668,8,23,238,0,0,1,0,0,1
"4258",-6,11,3,1329,1835,158,1269,9,16,-3,0,0,0,0,0,0
"4259",6,3,2,705,934,129,745,10,23,-7,0,0,0,0,0,0
"4260",-3,9,2,1325,1440,59,373,5,7,1,0,0,0,0,0,0
"4261",-27,11,2,1705,1840,118,883,8,5,-3,0,0,0,0,0,0
"4262",-11,5,4,1240,1424,138,913,4,8,3,0,0,0,0,0,0
"4263",-33,11,6,1243,1410,106,678,3,9,-4,0,0,0,0,0,0
"4264",8,2,3,1455,1504,45,256,8,27,-3,0,0,0,0,0,0
"4265",-7,7,6,805,927,57,403,5,10,3,0,0,0,0,0,0
"4266",-25,2,7,1345,1551,83,665,5,15,-2,0,0,0,0,0,0
"4267",3,4,3,730,825,25,109,4,16,13,0,0,0,0,0,0
"4268",-11,4,5,600,759,82,508,12,19,-5,0,0,0,0,0,0
"4269",13,5,3,945,1050,48,293,3,12,15,0,0,0,0,0,0
"4270",48,7,1,1510,1650,80,522,4,21,43,0,1,0,1,0,0
"4271",-28,11,4,1245,1400,107,599,4,7,-11,0,0,0,0,0,0
"4272",62,12,6,1535,1640,54,247,5,38,30,0,1,0,1,0,1
"4273",-7,2,7,2250,19,67,508,6,13,-4,0,0,0,0,0,0
"4274",20,3,5,1140,1409,309,2133,9,15,16,0,1,0,1,0,0
"4275",34,12,2,1829,1944,31,185,7,72,-1,0,0,0,1,0,0
"4276",11,11,4,1920,2109,81,646,2,41,-4,0,0,0,0,0,0
"4277",-11,10,6,718,830,113,717,6,10,-8,0,0,0,0,0,0
"4278",-23,1,2,1755,1924,59,362,7,10,-10,0,0,0,0,0,0
"4279",33,12,1,1500,1505,52,256,3,13,30,0,0,0,1,0,1
"4280",-18,7,1,825,955,237,1916,5,14,-4,0,0,0,0,0,0
"4281",10,3,5,1650,1835,90,515,8,14,3,0,0,0,0,0,0
"4282",-9,6,4,1048,1654,202,1745,5,26,4,0,0,0,0,0,0
"4283",162,7,4,2145,2315,48,300,2,38,164,0,0,1,0,0,0
"4284",10,11,3,1430,1635,219,1515,15,27,-6,0,0,0,0,0,0
"4285",-13,9,6,1600,1740,76,570,2,12,-3,0,0,0,0,0,0
"4286",-11,11,6,930,1045,54,288,4,9,-3,0,0,0,0,0,0
"4287",-31,8,6,1915,2225,311,2475,12,16,0,0,0,0,0,0,0
"4288",42,1,2,1540,1723,84,550,5,12,44,0,0,0,0,0,1
"4289",-15,4,5,1120,1540,278,2165,9,15,3,0,0,0,0,0,0
"4290",-7,12,5,2117,2302,75,500,7,19,-3,0,0,0,0,0,0
"4291",-22,5,2,1540,1740,141,1005,5,15,-3,0,0,0,0,0,0
"4292",-2,11,7,1230,1447,176,1092,4,18,-3,0,0,0,0,0,0
"4293",62,3,1,1305,1410,43,223,16,18,50,0,0,0,1,0,1
"4294",1,5,1,1603,1644,153,977,8,9,-8,0,0,0,0,0,0
"4295",4,5,5,1835,1845,49,271,5,11,9,0,0,0,0,0,0
"4296",-10,7,4,857,1015,44,256,9,22,-7,0,0,0,0,0,0
"4297",73,10,3,2045,2238,87,644,4,28,67,0,0,0,1,0,1
"4298",-3,8,7,1614,1752,77,525,8,12,-2,0,0,0,0,0,0
"4299",7,1,5,1805,1928,48,227,19,23,0,0,0,0,0,0,0
"4300",5,2,2,1845,2005,182,1242,7,20,-4,0,0,0,0,0,0
"4301",9,2,4,1310,1635,127,987,13,16,-2,0,0,0,0,0,0
"4302",-7,11,2,1525,2115,186,1660,12,12,13,0,0,0,0,0,0
"4303",-1,9,3,1430,1550,44,296,2,9,24,0,0,0,0,0,0
"4304",34,5,6,1435,1805,113,967,7,9,55,0,1,0,0,0,0
"4305",23,4,6,1710,1923,118,828,5,14,19,0,1,0,1,0,1
"4306",21,8,2,905,1019,48,308,5,49,-7,0,0,0,1,0,0
"4307",15,12,6,745,1020,202,1263,7,9,12,0,1,0,0,0,0
"4308",-10,10,4,530,817,185,1400,8,17,7,0,0,0,0,0,0
"4309",-12,12,5,900,1010,45,281,4,13,-4,0,0,0,0,0,0
"4310",3,7,4,600,720,65,354,9,11,-2,0,0,0,0,0,0
"4311",17,5,3,1135,1339,90,529,5,17,29,0,1,0,0,0,0
"4312",-11,2,3,1201,1323,61,313,2,11,-3,0,0,0,0,0,0
"4313",-8,7,4,1346,1724,127,988,11,17,-5,0,0,0,0,0,0
"4314",3,11,2,1121,1308,86,602,7,21,-4,0,0,0,0,0,0
"4315",-28,10,1,1910,36,169,1491,3,10,-4,0,0,0,0,0,0
"4316",-8,10,6,1609,1950,140,1005,5,10,-2,0,0,0,0,0,0
"4317",0,9,2,2255,650,272,2342,7,18,-2,0,0,0,0,0,0
"4318",-12,10,7,1336,1529,27,157,2,17,-5,0,0,0,0,0,0
"4319",15,6,7,2005,2105,89,612,10,27,9,0,0,0,1,0,0
"4320",-19,12,6,930,1143,92,541,5,21,-4,0,0,0,0,0,0
"4321",-10,7,5,130,647,176,1379,5,13,-7,0,0,0,0,0,0
"4322",24,2,1,740,944,104,756,6,28,10,0,1,0,1,0,0
"4323",54,1,2,1320,1635,120,895,11,24,34,0,0,0,1,0,1
"4324",44,8,5,1440,1547,44,231,5,17,45,0,1,0,0,0,1
"4325",-15,9,7,1810,2055,255,1844,3,8,4,0,0,0,0,0,0
"4326",154,11,6,1830,1902,23,100,5,9,149,0,1,0,0,0,0
"4327",-16,10,2,600,1255,190,1671,9,11,9,0,0,0,0,0,0
"4328",-9,7,4,1140,1951,253,2227,16,22,11,0,0,0,0,0,0
"4329",-8,2,4,1700,1820,62,353,4,11,-5,0,0,0,0,0,0
"4330",-5,6,3,1805,1905,32,196,5,18,0,0,0,0,0,0,0
"4331",-8,3,2,1233,1405,66,508,3,13,2,0,0,0,0,0,0
"4332",-6,1,4,1542,1613,21,84,4,5,-5,0,0,0,0,0,0
"4333",359,7,7,1255,1527,124,761,58,78,251,0,1,0,1,0,0
"4334",-1,1,1,1800,1950,147,919,11,9,2,0,0,0,0,0,0
"4336",1,4,6,2135,2259,51,303,10,29,-5,0,0,0,0,0,0
"4337",1,7,4,1600,1700,44,197,7,10,0,0,0,0,0,0,0
"4338",0,7,2,730,1053,125,853,8,12,-2,0,0,0,0,0,0
"4339",1,11,3,1322,1435,56,349,5,19,-6,0,0,0,0,0,0
"4340",-11,10,4,640,940,145,1097,7,20,-3,0,0,0,0,0,0
"4341",-22,8,6,925,1033,37,207,3,13,-7,0,0,0,0,0,0
"4343",20,2,1,900,1050,87,522,4,11,28,0,0,0,1,0,1
"4344",-17,7,2,805,920,54,299,6,7,-9,0,0,0,0,0,0
"4345",10,3,4,850,1008,239,1671,3,19,7,0,0,0,0,0,0
"4346",-7,4,6,1115,1420,102,775,5,12,-1,0,0,0,0,0,0
"4347",8,2,5,1745,1745,42,256,6,10,10,0,0,0,0,0,0
"4348",-8,3,4,1140,1425,82,621,5,9,1,0,0,0,0,0,0
"4349",-17,8,1,905,1150,75,551,11,7,-5,0,0,0,0,0,0
"4350",-2,9,6,710,840,131,927,11,10,-4,0,0,0,0,0,0
"4351",21,6,1,1631,1823,30,137,5,15,23,0,0,0,0,0,1
"4352",-9,9,6,1430,1555,52,342,8,21,-5,0,0,0,0,0,0
"4353",-2,8,5,904,1027,120,861,5,14,2,0,0,0,0,0,0
"4354",-7,7,4,630,750,66,453,2,7,-2,0,0,0,0,0,0
"4355",17,10,3,1520,2110,228,1797,7,11,1,0,0,0,1,0,0
"4356",-5,2,7,1340,1450,60,333,2,6,-3,0,0,0,0,0,0
"4357",12,2,7,2000,2152,98,544,6,16,4,0,0,0,0,0,0
"4358",8,8,5,1110,1241,253,1946,7,23,-4,0,0,0,0,0,0
"4359",-15,1,2,1630,1850,92,483,10,28,-5,0,0,0,0,0,0
"4360",13,3,7,1810,1954,73,533,8,31,5,0,0,0,0,0,0
"4361",-5,5,6,1509,1653,92,515,8,8,-9,0,0,0,0,0,0
"4362",-20,8,2,1900,2000,29,120,13,9,-11,0,0,0,0,0,0
"4363",-5,10,4,1230,1415,206,1464,7,9,-2,0,0,0,0,0,0
"4364",133,6,3,1854,2032,72,464,4,16,139,0,0,0,0,0,1
"4365",0,10,7,805,925,49,292,4,33,-6,0,0,0,0,0,0
"4366",50,12,4,1850,2040,91,460,12,40,17,0,0,1,1,0,1
"4367",-35,4,1,1555,1735,178,1372,4,7,-4,0,0,0,0,0,0
"4368",-4,8,2,1037,1200,58,373,6,14,1,0,0,0,0,0,0
"4369",-14,3,6,1433,1554,57,372,9,11,-10,0,0,0,0,0,0
"4370",8,7,3,1620,1811,74,479,9,14,22,0,0,0,0,0,0
"4371",7,4,7,1935,2025,34,189,3,10,10,0,0,0,0,0,0
"4372",12,8,2,700,934,119,946,10,39,-2,0,0,0,0,0,0
"4373",-16,5,2,1245,1425,78,430,1,5,0,0,0,0,0,0,0
"4374",70,1,3,735,953,59,316,4,24,61,0,0,0,1,0,1
"4375",-27,8,7,1455,1753,136,1035,5,14,-4,0,0,0,0,0,0
"4376",28,1,4,730,1010,110,925,9,18,51,0,1,0,0,0,0
"4377",15,5,6,1315,1559,330,2556,5,26,-2,0,0,0,1,0,0
"4378",-6,6,3,800,1030,128,866,7,14,-5,0,0,0,0,0,0
"4379",-10,8,2,2352,220,57,368,7,14,0,0,0,0,0,0,0
"4380",-5,5,6,1033,1302,125,983,4,16,-1,0,0,0,0,0,0
"4381",14,1,1,730,845,60,290,3,20,6,0,0,0,0,0,0
"4382",-15,7,2,1108,1218,42,259,6,7,0,0,0,0,0,0,0
"4383",19,6,5,1020,1125,93,680,4,23,24,0,0,0,0,0,1
"4384",-4,10,5,1859,2010,119,794,5,11,-8,0,0,0,0,0,0
"4385",-2,1,3,645,645,42,256,3,12,1,0,0,0,0,0,0
"4386",-7,10,5,1850,1935,85,569,3,12,-2,0,0,0,0,0,0
"4387",-23,2,4,1800,2040,122,925,3,9,3,0,0,0,0,0,0
"4388",-6,7,1,1650,1906,149,1190,11,20,10,0,0,0,0,0,0
"4389",1,5,1,1031,1344,117,846,9,11,-3,0,0,0,0,0,0
"4390",6,1,4,710,1017,278,1999,23,12,0,0,0,0,0,0,0
"4391",-17,4,6,1008,1128,54,230,7,10,-8,0,0,0,0,0,0
"4392",46,6,6,1815,2107,129,938,10,29,50,0,0,0,0,0,1
"4393",47,1,5,1055,1228,65,430,2,18,55,0,1,0,0,0,0
"4394",-9,5,1,835,1059,62,425,10,12,-9,0,0,0,0,0,0
"4395",13,11,4,1700,1756,49,190,4,16,0,0,0,0,0,0,0
"4396",-3,7,2,1400,1630,71,495,4,12,0,0,0,0,0,0,0
"4397",0,3,2,700,640,27,120,5,14,-6,0,0,0,0,0,0
"4398",-23,10,7,1040,1340,88,668,5,9,-5,0,0,0,0,0,0
"4399",4,5,3,1130,1220,29,174,3,15,7,0,0,0,0,0,0
"4400",-6,8,6,1615,1640,54,364,7,10,8,0,0,0,0,0,0
"4401",13,10,7,935,1130,222,1616,5,24,-3,0,0,0,0,0,0
"4402",-14,9,6,1300,1548,82,630,6,13,-7,0,0,0,0,0,0
"4403",-10,12,2,1805,1910,38,204,3,20,-6,0,0,0,0,0,0
"4404",49,7,5,1040,1244,96,679,4,15,58,0,0,0,0,0,1
"4405",-4,9,6,1135,1240,94,680,11,19,-3,0,0,0,0,0,0
"4406",11,6,2,715,855,152,1003,11,10,-2,0,0,0,0,0,0
"4407",-4,1,5,1330,1418,85,505,4,15,0,0,0,0,0,0,0
"4408",-12,3,1,1455,2013,168,1449,8,13,-3,0,0,0,0,0,0
